country,city,lat,lng,,,,,,,,,
Uganda,Namayingo,0.2398,33.8849,,,,,,,,,
Uganda,Kitamilo,0.2222,33.2061,,,,,,,,,
Uganda,Kyegegwa,0.5022,31.0414,,,,,,,,,
Uganda,Lwengo,-0.4161,31.4081,,,,,,,,,
Uganda,Bukomansimbi,-0.1578,31.6042,,,,,,,,,
Uganda,Kalungu,-0.1667,31.7569,,,,,,,,,
Uganda,Kiruhura,-0.2356,30.8725,,,,,,,,,
Uganda,Lyantonde,-0.4031,31.1572,,,,,,,,,
Uganda,Buyende,1.1517,33.155,,,,,,,,,
Uganda,Ngora,1.4314,33.7772,,,,,,,,,
Uganda,Kibuku,1.0433,33.7975,,,,,,,,,
Uganda,Buhweju,-0.3503,30.3003,,,,,,,,,
Uganda,Bukedea,1.3169,34.0506,,,,,,,,,
Uganda,Kampala,0.3167,32.5833,,,,,,,,,
Uganda,Nebbi,2.4758,31.1025,,,,,,,,,
Uganda,Bombo,0.5833,32.5333,,,,,,,,,
Uganda,Koboko,3.4136,30.9599,,,,,,,,,
Uganda,Arua,3.0204,30.9,,,,,,,,,
Uganda,Maracha,3.2704,30.9553,,,,,,,,,
Uganda,Yumbe,3.4651,31.2469,,,,,,,,,
Uganda,Bulisa,2.1178,31.4116,,,,,,,,,
Uganda,Kiryandongo,1.8763,32.0622,,,,,,,,,
Uganda,Gulu,2.78,32.28,,,,,,,,,
Uganda,Adjumani,3.3614,31.8097,,,,,,,,,
Uganda,Moyo,3.6504,31.72,,,,,,,,,
Uganda,Nwoya,2.6342,32.0011,,,,,,,,,
Uganda,Amuru,2.8139,31.9387,,,,,,,,,
Uganda,Kisoro,-1.3539,29.6983,,,,,,,,,
Uganda,Kitgum,3.3004,32.87,,,,,,,,,
Uganda,Pader,3.05,33.2167,,,,,,,,,
Uganda,Katakwi,1.8911,33.9661,,,,,,,,,
Uganda,Entebbe,0.0604,32.46,,,,,,,,,
Uganda,Moroto,2.5403,34.64,,,,,,,,,
Uganda,Mayuge,0.4578,33.4806,,,,,,,,,
Uganda,Mityana,0.4004,32.05,,,,,,,,,
Uganda,Bundibugyo,0.7085,30.0634,,,,,,,,,
Uganda,Fort Portal,0.671,30.275,,,,,,,,,
Uganda,Manafwa,0.9784,34.3743,,,,,,,,,
Uganda,Namutumba,0.8363,33.6858,,,,,,,,,
Uganda,Butaleja,0.9166,33.9563,,,,,,,,,
Uganda,Kaliro,0.8949,33.5048,,,,,,,,,
Uganda,Gombe,0.1818,32.1158,,,,,,,,,
Uganda,Soroti,1.7104,33.6,,,,,,,,,
Uganda,Amolatar,1.6378,32.8448,,,,,,,,,
Uganda,Apac,1.9845,32.534,,,,,,,,,
Uganda,Mpigi,0.225,32.3136,,,,,,,,,
Uganda,Kamuli,0.9472,33.1197,,,,,,,,,
Uganda,Iganga,0.6092,33.4686,,,,,,,,,
Uganda,Kyankwanzi,1.1987,31.8062,,,,,,,,,
Uganda,Busia,0.4544,34.0758,,,,,,,,,
Uganda,Kagadi,0.9378,30.8089,,,,,,,,,
Uganda,Mparo,-1.1647,30.0378,,,,,,,,,
Uganda,Bupoto,0.9061,34.3578,,,,,,,,,
Uganda,Butebo,1.1942,33.9222,,,,,,,,,
Uganda,Kakumiro,0.7806,31.3236,,,,,,,,,
Uganda,Kibiito,0.4772,30.1925,,,,,,,,,
Uganda,Pakwach,2.4704,31.48,,,,,,,,,
Uganda,Palenga,2.6131,32.3369,,,,,,,,,
Uganda,Rubanda,-1.1883,29.8461,,,,,,,,,
Uganda,Kasaali,-0.6167,31.55,,,,,,,,,
Uganda,Dokolo,1.9167,33.172,,,,,,,,,
Uganda,Serere,1.518,33.4589,,,,,,,,,
Uganda,Kaberamaido,1.7389,33.1594,,,,,,,,,
Uruguay,Trinidad,-33.544,-56.901,,,,,,,,,
Uruguay,Paso de los Toros,-32.81,-56.51,,,,,,,,,
Uruguay,Santa Lucía,-34.47,-56.4,,,,,,,,,
Uruguay,Tranqueras,-31.2,-55.75,,,,,,,,,
Uruguay,Montevideo,-34.858,-56.1711,,,,,,,,,
Uruguay,Vergara,-32.93,-53.95,,,,,,,,,
Uruguay,José Batlle y Ordóñez,-33.47,-55.12,,,,,,,,,
Uruguay,La Paloma,-34.67,-54.17,,,,,,,,,
Uruguay,Castillos,-34.1696,-53.83,,,,,,,,,
Uruguay,Lascano,-33.6696,-54.2,,,,,,,,,
Uruguay,Punta del Este,-34.97,-54.95,,,,,,,,,
Uruguay,Aiguá,-34.2,-54.75,,,,,,,,,
Uruguay,Carmelo,-33.9896,-58.3,,,,,,,,,
Uruguay,Artigas,-30.416,-56.486,,,,,,,,,
Uruguay,Canelones,-34.538,-56.284,,,,,,,,,
Uruguay,Durazno,-33.41,-56.51,,,,,,,,,
Uruguay,Florida,-34.099,-56.215,,,,,,,,,
Uruguay,Fray Bentos,-33.139,-58.304,,,,,,,,,
Uruguay,Maldonado,-34.91,-54.96,,,,,,,,,
Uruguay,Melo,-32.3595,-54.18,,,,,,,,,
Uruguay,Mercedes,-33.2595,-58.03,,,,,,,,,
Uruguay,Minas,-34.37,-55.23,,,,,,,,,
Uruguay,Paysandú,-32.33,-58.08,,,,,,,,,
Uruguay,Rivera,-30.8996,-55.56,,,,,,,,,
Uruguay,Rocha,-34.483,-54.333,,,,,,,,,
Uruguay,Salto,-31.3903,-57.9687,,,,,,,,,
Uruguay,Tacuarembó,-31.71,-55.98,,,,,,,,,
Uruguay,Treinta y Tres,-33.23,-54.38,,,,,,,,,
Uruguay,Trinidad,-33.5169,-56.8981,,,,,,,,,
Uruguay,Bella Unión,-30.2596,-57.6,,,,,,,,,
Uruguay,Baltasar Brum,-30.73,-57.32,,,,,,,,,
Uruguay,San José de Mayo,-34.35,-56.71,,,,,,,,,
Uruguay,Colonia del Sacramento,-34.48,-57.84,,,,,,,,,
Uzbekistan,Urgut,39.4007,67.2607,,,,,,,,,
Uzbekistan,Qoqon,40.5404,70.94,,,,,,,,,
Uzbekistan,Iskandar,41.5507,69.6807,,,,,,,,,
Uzbekistan,Shahrisabz,39.0618,66.8315,,,,,,,,,
Uzbekistan,Olmaliq,40.8504,69.595,,,,,,,,,
Uzbekistan,Fargona,40.39,71.78,,,,,,,,,
Uzbekistan,Chirchiq,41.455,69.56,,,,,,,,,
Uzbekistan,Angren,41.0304,70.1549,,,,,,,,,
Uzbekistan,Guliston,40.4957,68.7907,,,,,,,,,
Uzbekistan,Qunghirot,43.0704,58.9,,,,,,,,,
Uzbekistan,Tashkent,41.3117,69.2949,,,,,,,,,
Uzbekistan,Muynoq,43.7683,59.0214,,,,,,,,,
Uzbekistan,Jizzax,40.1004,67.83,,,,,,,,,
Uzbekistan,Khiwa,41.3911,60.3557,,,,,,,,,
Uzbekistan,Nukus,42.47,59.615,,,,,,,,,
Uzbekistan,Kogon,39.7211,64.5458,,,,,,,,,
Uzbekistan,Khujayli,42.4047,59.4517,,,,,,,,,
Uzbekistan,Zarafshon,41.5822,64.2018,,,,,,,,,
Uzbekistan,Navoi,40.1104,65.355,,,,,,,,,
Uzbekistan,Chimboy,42.9311,59.7708,,,,,,,,,
Uzbekistan,Andijon,40.79,72.34,,,,,,,,,
Uzbekistan,Urgentch,41.56,60.64,,,,,,,,,
Uzbekistan,Namangan,41,71.67,,,,,,,,,
Uzbekistan,Navoiy,40.1,65.3667,,,,,,,,,
Uzbekistan,Qarshi,38.8704,65.8,,,,,,,,,
Uzbekistan,Termiz,37.2329,67.2729,,,,,,,,,
Uzbekistan,Denow,38.2772,67.8872,,,,,,,,,
Uzbekistan,Kattaqorgon,39.9007,66.2608,,,,,,,,,
Uzbekistan,Samarqand,39.67,66.945,,,,,,,,,
Uzbekistan,Bukhara,39.78,64.43,,,,,,,,,
Saint Vincent And The Grenadines,Kingstown,13.1483,-61.2121,,,,,,,,,
Venezuela,Chaguaramas,9.2159,-63.7523,,,,,,,,,
Venezuela,El Dorado,6.7333,-61.6333,,,,,,,,,
Venezuela,El Manteco,7.3504,-62.5333,,,,,,,,,
Venezuela,Caracas,10.501,-66.917,,,,,,,,,
Venezuela,Barcelona,10.1304,-64.72,,,,,,,,,
Venezuela,Barinas,8.6,-70.25,,,,,,,,,
Venezuela,Barquisimeto,10.05,-69.3,,,,,,,,,
Venezuela,Ciudad Bolívar,8.1,-63.6,,,,,,,,,
Venezuela,Coro,11.42,-69.68,,,,,,,,,
Venezuela,Cumaná,10.45,-64.18,,,,,,,,,
Venezuela,Guanare,9.05,-69.75,,,,,,,,,
Venezuela,La Guaira,10.6004,-66.93,,,,,,,,,
Venezuela,Los Teques,10.42,-67.02,,,,,,,,,
Venezuela,Maracaibo,10.73,-71.66,,,,,,,,,
Venezuela,Maracay,10.2469,-67.5958,,,,,,,,,
Venezuela,Maturín,9.75,-63.17,,,,,,,,,
Venezuela,Merida,8.4,-71.13,,,,,,,,,
Venezuela,San Carlos,9.658,-68.59,,,,,,,,,
Venezuela,San Cristóbal,7.77,-72.25,,,,,,,,,
Venezuela,San Felipe,10.336,-68.746,,,,,,,,,
Venezuela,San Fernando de Apure,7.9,-67.4699,,,,,,,,,
Venezuela,San Juan De Los Morros,9.901,-67.354,,,,,,,,,
Venezuela,Trujillo,9.3804,-70.44,,,,,,,,,
Venezuela,Tucupita,9.0605,-62.06,,,,,,,,,
Venezuela,Valencia,10.23,-67.98,,,,,,,,,
Venezuela,Puerto Ayacucho,5.6639,-67.6236,,,,,,,,,
Venezuela,La Asunción,11.0333,-63.8833,,,,,,,,,
Venezuela,El Tigre,8.8903,-64.26,,,,,,,,,
Venezuela,Ciudad Guayana,8.37,-62.62,,,,,,,,,
Venezuela,Upata,8.0204,-62.41,,,,,,,,,
Venezuela,Puerto la Cruz,10.17,-64.68,,,,,,,,,
Venezuela,Anaco,9.44,-64.46,,,,,,,,,
Venezuela,Porlamar,10.9604,-63.85,,,,,,,,,
Venezuela,La Esmeralda,3.1738,-65.5466,,,,,,,,,
Venezuela,Guasdualito,7.24,-70.74,,,,,,,,,
Venezuela,Valle de la Pascua,9.21,-66.02,,,,,,,,,
Venezuela,Zaraza,9.3404,-65.32,,,,,,,,,
Venezuela,Altagracia de Orituco,9.8504,-66.38,,,,,,,,,
Venezuela,Carora,10.19,-70.08,,,,,,,,,
Venezuela,Puerto Cabello,10.4704,-68.17,,,,,,,,,
Venezuela,Maiquetía,10.6004,-66.97,,,,,,,,,
Venezuela,Ocumare del Tuy,10.12,-66.78,,,,,,,,,
Venezuela,Calabozo,8.9304,-67.44,,,,,,,,,
Venezuela,Acarigua,9.5804,-69.2,,,,,,,,,
Venezuela,Cabimas,10.43,-71.45,,,,,,,,,
Venezuela,Santa Rita,10.5318,-71.5039,,,,,,,,,
Venezuela,San Carlos del Zulia,9.0104,-71.92,,,,,,,,,
Venezuela,Machiques,10.0704,-72.5499,,,,,,,,,
Venezuela,Valera,9.32,-70.62,,,,,,,,,
Venezuela,Punto Fijo,11.72,-70.21,,,,,,,,,
Venezuela,Carúpano,10.67,-63.23,,,,,,,,,
"Virgin Islands, British",Road Town,18.4167,-64.6167,,,,,,,,,
Vietnam,Quảng Trị,16.7504,107.2,,,,,,,,,
Vietnam,Thanh Hóa,19.82,105.8,,,,,,,,,
Vietnam,Vung Tau,10.3554,107.085,,,,,,,,,
Vietnam,Play Ku,13.9833,108,,,,,,,,,
Vietnam,Cam Ranh,11.902,109.2207,,,,,,,,,
Vietnam,Đông Hà,16.85,107.1333,,,,,,,,,
Vietnam,Luan Chau,21.74,103.343,,,,,,,,,
Vietnam,Mỹ Tho,10.3504,106.35,,,,,,,,,
Vietnam,Bắc Giang,21.267,106.2,,,,,,,,,
Vietnam,Bắc Ninh,21.1861,106.0763,,,,,,,,,
Vietnam,Quảng Ngãi,15.1504,108.83,,,,,,,,,
Vietnam,Long Xuyen,10.3804,105.42,,,,,,,,,
Vietnam,Bắc Kạn,22.1333,105.8333,,,,,,,,,
Vietnam,Lao Chi,22.5014,103.966,,,,,,,,,
Vietnam,Da Nang,16.06,108.25,,,,,,,,,
Vietnam,Vĩnh Yên,21.3089,105.6049,,,,,,,,,
Vietnam,Kon Tum,14.3838,107.9833,,,,,,,,,
Vietnam,Sơn Tây,21.1382,105.505,,,,,,,,,
Vietnam,Hanoi,21.0333,105.85,,,,,,,,,
Vietnam,Da Lat,11.9304,108.42,,,,,,,,,
Vietnam,Haiphong,20.83,106.6801,,,,,,,,,
Vietnam,Hưng Yên,20.6464,106.0511,,,,,,,,,
Vietnam,Cẩm Phả,21.0404,107.32,,,,,,,,,
Vietnam,Buon Me Thuot,12.667,108.05,,,,,,,,,
Vietnam,Châu Đốc,10.7004,105.1167,,,,,,,,,
Vietnam,Tuy Hòa,13.082,109.316,,,,,,,,,
Vietnam,Vinh,18.7,105.68,,,,,,,,,
Vietnam,Yên Bái,21.705,104.875,,,,,,,,,
Vietnam,Tam Kỳ,15.5736,108.474,,,,,,,,,
Vietnam,Gia Nghĩa,12.0042,107.6907,,,,,,,,,
Vietnam,Đà Nẵng,16.0748,108.224,,,,,,,,,
Vietnam,Ho Chi Minh City,10.78,106.695,,,,,,,,,
Vietnam,Đà Lạt,11.9359,108.4429,,,,,,,,,
Vietnam,Nha Trang,12.25,109.17,,,,,,,,,
Vietnam,Cao Lãnh,10.467,105.636,,,,,,,,,
Vietnam,Đồng Hới,17.4833,106.6,,,,,,,,,
Vietnam,Vĩnh Long,10.256,105.964,,,,,,,,,
Vietnam,Truc Giang,10.235,106.375,,,,,,,,,
Vietnam,Rạch Giá,10.0154,105.0914,,,,,,,,,
Vietnam,Sóc Trăng,9.6037,105.98,,,,,,,,,
Vietnam,Can Tho,10.05,105.77,,,,,,,,,
Vietnam,Đồng Xoài,11.5349,106.8832,,,,,,,,,
Vietnam,Hon Quan,11.6504,106.6,,,,,,,,,
Vietnam,Hue,16.47,107.58,,,,,,,,,
Vietnam,Vị Thanh,9.7845,105.4701,,,,,,,,,
Vietnam,Việt Trì,21.3304,105.43,,,,,,,,,
Vietnam,Biên Hòa,10.97,106.8301,,,,,,,,,
Vietnam,Hà Tĩnh,18.3338,105.9,,,,,,,,,
Vietnam,Kon Tum,14.3545,108.0076,,,,,,,,,
Vietnam,Phan Rang,11.567,108.9833,,,,,,,,,
Vietnam,Phan Thiet,10.9337,108.1001,,,,,,,,,
Vietnam,Tan An,10.5337,106.4167,,,,,,,,,
Vietnam,Cà Mau,9.1774,105.15,,,,,,,,,
Vietnam,Tra Vinh,9.934,106.334,,,,,,,,,
Vietnam,Qui Nhon,13.78,109.18,,,,,,,,,
Vietnam,Thu Dau Mot,10.9691,106.6527,,,,,,,,,
Vietnam,Tây Ninh,11.323,106.147,,,,,,,,,
Vietnam,Lai Châu,22.3964,103.4582,,,,,,,,,
Vietnam,Điện Biên Phủ,21.3854,103.0161,,,,,,,,,
Vietnam,Thái Nguyên,21.6,105.83,,,,,,,,,
Vietnam,Thái Bình,20.4503,106.333,,,,,,,,,
Vietnam,Sơn La,21.328,103.91,,,,,,,,,
Vietnam,Phủ Lý,20.5453,105.9122,,,,,,,,,
Vietnam,Ninh Bình,20.2543,105.975,,,,,,,,,
Vietnam,Nam Định,20.42,106.2,,,,,,,,,
Vietnam,Lạng Sơn,21.846,106.757,,,,,,,,,
Vietnam,Hoa Binh,20.8137,105.3383,,,,,,,,,
Vietnam,Hong Gai,20.9604,107.1,,,,,,,,,
Vietnam,Hai Duong,20.942,106.331,,,,,,,,,
Vietnam,Ha Giang,22.8337,104.9833,,,,,,,,,
Vietnam,Cao Bằng,22.664,106.268,,,,,,,,,
Vietnam,Bạc Liêu,9.2804,105.72,,,,,,,,,
Vietnam,Bà Rịa,10.4963,107.1684,,,,,,,,,
Vietnam,Tuyên Quang,21.818,105.211,,,,,,,,,
Vanuatu,Port Vila,-17.7334,168.3166,,,,,,,,,
Vanuatu,Isangel,-19.5417,169.2817,,,,,,,,,
Vanuatu,Luganville,-15.5126,167.1766,,,,,,,,,
Vanuatu,Lakatoro,-16.1056,167.4189,,,,,,,,,
Vanuatu,Saratamata,-15.2869,167.9906,,,,,,,,,
Vanuatu,Sola,-13.8761,167.5517,,,,,,,,,
Wallis And Futuna,Leava,-14.2933,-178.1583,,,,,,,,,
Wallis And Futuna,Mata-Utu,-13.2825,-176.1736,,,,,,,,,
Samoa,Apia,-13.8415,-171.7386,,,,,,,,,
Samoa,Afega,-13.7973,-171.8531,,,,,,,,,
Samoa,Asau,-13.5196,-172.6378,,,,,,,,,
Samoa,Leulumoega,-13.823,-171.9613,,,,,,,,,
Samoa,Safotu,-13.4513,-172.4018,,,,,,,,,
Samoa,Safotulafai,-13.6715,-172.1777,,,,,,,,,
Samoa,Lufilufi,-13.8745,-171.5986,,,,,,,,,
Samoa,Mulifanua,-13.8318,-172.036,,,,,,,,,
Samoa,Saleaula,-13.4489,-172.3352,,,,,,,,,
Samoa,Samamea,-13.9338,-171.5312,,,,,,,,,
Samoa,Satupa‘itea,-13.7659,-172.3269,,,,,,,,,
Samoa,Vailoa,-13.7555,-172.307,,,,,,,,,
Andorra,Ordino,42.5563,1.5327,,,,,,,,,
Andorra,La Massana,42.5434,1.5148,,,,,,,,,
Andorra,Canillo,42.567,1.5981,,,,,,,,,
Andorra,Andorra,42.5,1.5165,,,,,,,,,
Andorra,Encamp,42.5361,1.5828,,,,,,,,,
Andorra,Sant Julià de Lòria,42.4664,1.4933,,,,,,,,,
Andorra,Escaldes-Engordany,42.5085,1.5385,,,,,,,,,
United Arab Emirates,Al Fujayrah,25.1234,56.3375,,,,,,,,,
United Arab Emirates,Dubai,25.23,55.28,,,,,,,,,
United Arab Emirates,Ras al Khaymah,25.7915,55.9428,,,,,,,,,
United Arab Emirates,Umm al Qaywayn,25.5653,55.5533,,,,,,,,,
United Arab Emirates,Abu Dhabi,24.4667,54.3666,,,,,,,,,
United Arab Emirates,‘Ajmān,25.4056,55.4618,,,,,,,,,
United Arab Emirates,Sharjah,25.3714,55.4065,,,,,,,,,
United Arab Emirates,Al Ayn,24.2305,55.74,,,,,,,,,
Afghanistan,Kabul,34.5167,69.1833,,,,,,,,,
Afghanistan,Sharan,33.1757,68.7304,,,,,,,,,
Afghanistan,Zaranj,31.112,61.887,,,,,,,,,
Afghanistan,Lashkar Gah,31.583,64.36,,,,,,,,,
Afghanistan,Kandahar,31.61,65.6949,,,,,,,,,
Afghanistan,Tarin Kowt,32.6333,65.8667,,,,,,,,,
Afghanistan,Herat,34.33,62.17,,,,,,,,,
Afghanistan,Ghazni,33.5633,68.4178,,,,,,,,,
Afghanistan,Maīdān Shahr,34.3956,68.8662,,,,,,,,,
Afghanistan,Andkhvoy,36.9317,65.1015,,,,,,,,,
Afghanistan,Pol-e Khomri,35.9511,68.7011,,,,,,,,,
Afghanistan,Mazar-e Sharif,36.7,67.1,,,,,,,,,
Afghanistan,Sar-e Pul,36.2154,65.9325,,,,,,,,,
Afghanistan,Meymaneh,35.9302,64.7701,,,,,,,,,
Afghanistan,Gardiz,33.6001,69.2146,,,,,,,,,
Afghanistan,Asadabad,34.866,71.15,,,,,,,,,
Afghanistan,Jalalabad,34.4415,70.4361,,,,,,,,,
Afghanistan,Zareh Sharan,32.85,68.4167,,,,,,,,,
Afghanistan,Mehtar Lam,34.65,70.1667,,,,,,,,,
Afghanistan,Aybak,36.261,68.04,,,,,,,,,
Afghanistan,Sheberghan,36.658,65.7383,,,,,,,,,
Afghanistan,Khōst,33.3395,69.9204,,,,,,,,,
Afghanistan,Farah,32.3917,62.0968,,,,,,,,,
Afghanistan,Mahmud-E Eraqi,35.0167,69.3333,,,,,,,,,
Afghanistan,Qala i Naw,34.983,63.1333,,,,,,,,,
Afghanistan,Feyzabad,37.1298,70.5792,,,,,,,,,
Afghanistan,Charikar,35.0183,69.1679,,,,,,,,,
Afghanistan,Nīlī,33.7218,66.1302,,,,,,,,,
Afghanistan,Bāzārak,35.3129,69.5152,,,,,,,,,
Afghanistan,Kondoz,36.728,68.8725,,,,,,,,,
Afghanistan,Qalat,32.1123,66.8868,,,,,,,,,
Afghanistan,Taloqan,36.73,69.54,,,,,,,,,
Afghanistan,Mayda Shahr,34.45,68.8,,,,,,,,,
Afghanistan,Balkh,36.7501,66.8997,,,,,,,,,
Afghanistan,Baghlan,36.1393,68.6993,,,,,,,,,
Afghanistan,Bamian,34.8211,67.521,,,,,,,,,
Afghanistan,Karokh,34.4868,62.5918,,,,,,,,,
Afghanistan,Baraki Barak,33.9667,68.9667,,,,,,,,,
Afghanistan,Pul-e ‘Alam,33.9953,69.0227,,,,,,,,,
Afghanistan,Pārūn,35.4206,70.9226,,,,,,,,,
Afghanistan,Chaghcharan,34.5167,65.25,,,,,,,,,
Antigua And Barbuda,Saint John's,17.118,-61.85,,,,,,,,,
Anguilla,The Valley,18.2167,-63.05,,,,,,,,,
Albania,Berat,40.71,19.972,,,,,,,,,
Albania,Korçë,40.6167,20.7667,,,,,,,,,
Albania,Librazhd,41.2,20.3667,,,,,,,,,
Albania,Gjirokastër,40.079,20.149,,,,,,,,,
Albania,Pukë,42.0333,19.8833,,,,,,,,,
Albania,Krujë,41.519,19.797,,,,,,,,,
Albania,Tepelenë,40.2833,20.0333,,,,,,,,,
Albania,Rrëshen,41.7833,19.8167,,,,,,,,,
Albania,Çorovodë,40.5167,20.2333,,,,,,,,,
Albania,Shkodër,42.0685,19.5188,,,,,,,,,
Albania,Lushnjë,40.94,19.716,,,,,,,,,
Albania,Ersekë,40.3333,20.6833,,,,,,,,,
Albania,Bajram Curri,42.3333,20.0833,,,,,,,,,
Albania,Durrës,41.3178,19.4482,,,,,,,,,
Albania,Burrel,41.626,20.016,,,,,,,,,
Albania,Kukës,42.083,20.434,,,,,,,,,
Albania,Gramsh,40.8667,20.2,,,,,,,,,
Albania,Lezhë,41.788,19.654,,,,,,,,,
Albania,Sarandë,39.877,20,,,,,,,,,
Albania,Përmet,40.234,20.352,,,,,,,,,
Albania,Pogradec,40.9,20.664,,,,,,,,,
Albania,Elbasan,41.1215,20.0838,,,,,,,,,
Albania,Peshkopi,41.6833,20.4333,,,,,,,,,
Albania,Fier,40.73,19.573,,,,,,,,,
Albania,Tirana,41.3275,19.8189,,,,,,,,,
Albania,Vlorë,40.4774,19.4982,,,,,,,,,
Armenia,Yerevan,40.1812,44.5136,,,,,,,,,
Armenia,Gyumri,40.7894,43.8475,,,,,,,,,
Armenia,Gavarr,40.3589,45.1267,,,,,,,,,
Armenia,Artashat,39.9539,44.5506,,,,,,,,,
Armenia,Yeghegnadzor,39.7611,45.3333,,,,,,,,,
Armenia,Armavir,40.1545,44.0382,,,,,,,,,
Armenia,Ijevan,40.8788,45.1485,,,,,,,,,
Armenia,Hrazdan,40.4941,44.7602,,,,,,,,,
Armenia,Vanadzor,40.8128,44.4883,,,,,,,,,
Armenia,Ashtarak,40.3017,44.3592,,,,,,,,,
Armenia,Kapan,39.2075,46.4058,,,,,,,,,
Armenia,Ijevan,40.8756,45.1492,,,,,,,,,
Angola,Luiana,-17.3695,23,,,,,,,,,
Angola,Mavinga,-15.7895,20.36,,,,,,,,,
Angola,Benguela,-12.5783,13.4072,,,,,,,,,
Angola,Cangamba,-13.6996,19.86,,,,,,,,,
Angola,Cabinda,-5.5596,12.19,,,,,,,,,
Angola,Xangongo,-16.74,14.97,,,,,,,,,
Angola,Lubango,-14.9167,13.5,,,,,,,,,
Angola,Huambo,-12.75,15.76,,,,,,,,,
Angola,Chitado,-17.3196,13.92,,,,,,,,,
Angola,Luena,-11.79,19.9,,,,,,,,,
Angola,Mucusso,-18.0195,21.43,,,,,,,,,
Angola,Ndalatando,-9.2995,14.91,,,,,,,,,
Angola,Ondjiva,-17.0696,15.73,,,,,,,,,
Angola,Mbanza-Congo,-6.2696,14.24,,,,,,,,,
Angola,Nzeto,-7.2296,12.86,,,,,,,,,
Angola,Capenda-Camulemba,-9.4196,18.43,,,,,,,,,
Angola,Calulo,-9.9996,14.9,,,,,,,,,
Angola,Calucinga,-11.3196,16.2,,,,,,,,,
Angola,Lubango,-14.91,13.49,,,,,,,,,
Angola,Songo,-7.3496,14.85,,,,,,,,,
Angola,Camabatela,-8.1896,15.37,,,,,,,,,
Angola,Cacolo,-10.1496,19.26,,,,,,,,,
Angola,Ambriz,-7.855,13.125,,,,,,,,,
Angola,Dondo,-9.69,14.43,,,,,,,,,
Angola,Saurimo,-9.6596,20.39,,,,,,,,,
Angola,Luanda,-8.8383,13.2344,,,,,,,,,
Angola,Waku Kungo,-11.3595,15.12,,,,,,,,,
Angola,Muconda,-10.5996,21.32,,,,,,,,,
Angola,Quipungo,-14.8295,14.55,,,,,,,,,
Angola,Uíge,-7.62,15.05,,,,,,,,,
Angola,Quibala,-10.7296,14.98,,,,,,,,,
Angola,Menongue,-14.6666,17.7,,,,,,,,,
Angola,Sumbe,-11.21,13.85,,,,,,,,,
Angola,Luau,-10.7095,22.23,,,,,,,,,
Angola,Caxito,-8.5795,13.66,,,,,,,,,
Angola,Cazombo,-11.8896,22.9,,,,,,,,,
Angola,Malanje,-9.54,16.34,,,,,,,,,
Angola,Lobito,-12.37,13.5412,,,,,,,,,
Angola,Soyo,-6.1296,12.37,,,,,,,,,
Angola,Kuito,-12.38,16.94,,,,,,,,,
Angola,Cuito Caunavale,-15.1596,19.17,,,,,,,,,
Angola,Chibemba,-15.7496,14.08,,,,,,,,,
Angola,Chibia,-15.1896,13.69,,,,,,,,,
Angola,Camacupa,-12.0196,17.47,,,,,,,,,
Angola,Cubal,-13.0396,14.24,,,,,,,,,
Angola,Namibe,-15.19,12.16,,,,,,,,,
Angola,Tômbua,-15.8,11.86,,,,,,,,,
Angola,Lucapa,-8.4196,20.74,,,,,,,,,
Angola,Dundo,-7.38,20.83,,,,,,,,,
Argentina,San Juan,-31.55,-68.52,,,,,,,,,
Argentina,Los Blancos,-23.5996,-62.6,,,,,,,,,
Argentina,General Roca,-39.02,-67.61,,,,,,,,,
Argentina,Ushuaia,-54.79,-68.31,,,,,,,,,
Argentina,Santa Rosa,-36.62,-64.3,,,,,,,,,
Argentina,28 de Noviembre,-51.65,-72.3,,,,,,,,,
Argentina,Comondante Luis Piedrabuena,-49.9745,-68.9035,,,,,,,,,
Argentina,Río Gallegos,-51.6333,-69.2166,,,,,,,,,
Argentina,Santa Fe,-31.6239,-60.69,,,,,,,,,
Argentina,Paraná,-31.7333,-60.5333,,,,,,,,,
Argentina,San Lorenzo,-28.12,-58.77,,,,,,,,,
Argentina,Salta,-24.7834,-65.4166,,,,,,,,,
Argentina,Darregueira,-37.6996,-63.1666,,,,,,,,,
Argentina,Trelew,-43.25,-65.33,,,,,,,,,
Argentina,Rawson,-43.3,-65.1,,,,,,,,,
Argentina,La Rioja,-29.41,-66.85,,,,,,,,,
Argentina,Villalonga,-39.8829,-62.5833,,,,,,,,,
Argentina,Viedma,-40.8,-63,,,,,,,,,
Argentina,Sunchales,-30.9329,-61.5666,,,,,,,,,
Argentina,Río Colorado,-38.9666,-64.0833,,,,,,,,,
Argentina,Pedro Luro,-39.4833,-62.6833,,,,,,,,,
Argentina,San Salvador de Jujuy,-24.1833,-65.3,,,,,,,,,
Argentina,Resistencia,-27.46,-58.99,,,,,,,,,
Argentina,Posadas,-27.3578,-55.8851,,,,,,,,,
Argentina,Paso Rio Mayo,-45.6834,-70.2666,,,,,,,,,
Argentina,Venado Tuerto,-33.7496,-61.97,,,,,,,,,
Argentina,Corrientes,-27.49,-58.81,,,,,,,,,
Argentina,Formosa,-26.1728,-58.1828,,,,,,,,,
Argentina,Las Lomitas,-24.6996,-60.6,,,,,,,,,
Argentina,La Plata,-34.9096,-57.96,,,,,,,,,
Argentina,Mar de Ajó,-36.7162,-56.6766,,,,,,,,,
Argentina,Cutral Có,-38.94,-69.24,,,,,,,,,
